timestamp,src_ip,dst_ip,proto,src_port,dst_port,packet_len,label
1745265917.862030,192.168.100.5,192.168.100.4,TCP,59570,700,74,nmap_tcp_connect
1745265917.862054,192.168.100.4,192.168.100.5,TCP,9415,35300,54,nmap_tcp_connect
1745265917.862186,192.168.100.4,192.168.100.5,TCP,1021,56924,54,nmap_tcp_connect
1745265917.862358,192.168.100.4,192.168.100.5,TCP,700,59570,54,nmap_tcp_connect
1745265917.863485,192.168.100.5,192.168.100.4,TCP,47080,8800,74,nmap_tcp_connect
1745265917.863486,192.168.100.5,192.168.100.4,TCP,34750,17988,74,nmap_tcp_connect
1745265917.863486,192.168.100.5,192.168.100.4,TCP,60106,2190,74,nmap_tcp_connect
1745265917.863486,192.168.100.5,192.168.100.4,TCP,54168,2009,74,nmap_tcp_connect
1745265917.863486,192.168.100.5,192.168.100.4,TCP,40788,911,74,nmap_tcp_connect
1745265917.863486,192.168.100.5,192.168.100.4,TCP,37618,2602,74,nmap_tcp_connect
1745265917.863519,192.168.100.4,192.168.100.5,TCP,8800,47080,54,nmap_tcp_connect
1745265917.863649,192.168.100.4,192.168.100.5,TCP,17988,34750,54,nmap_tcp_connect
1745265917.863841,192.168.100.4,192.168.100.5,TCP,2190,60106,54,nmap_tcp_connect
1745265917.863995,192.168.100.4,192.168.100.5,TCP,2009,54168,54,nmap_tcp_connect
1745265917.864167,192.168.100.4,192.168.100.5,TCP,911,40788,54,nmap_tcp_connect
1745265917.864342,192.168.100.4,192.168.100.5,TCP,2602,37618,54,nmap_tcp_connect
1745265917.865322,192.168.100.5,192.168.100.4,TCP,35512,544,74,nmap_tcp_connect
1745265917.865323,192.168.100.5,192.168.100.4,TCP,59200,1272,74,nmap_tcp_connect
1745265917.865323,192.168.100.5,192.168.100.4,TCP,46082,6543,74,nmap_tcp_connect
1745265917.865323,192.168.100.5,192.168.100.4,TCP,57286,3905,74,nmap_tcp_connect
1745265917.865323,192.168.100.5,192.168.100.4,TCP,50118,2366,74,nmap_tcp_connect
1745265917.865324,192.168.100.5,192.168.100.4,TCP,58648,7937,74,nmap_tcp_connect
1745265917.865324,192.168.100.5,192.168.100.4,TCP,35310,8193,74,nmap_tcp_connect
1745265917.865324,192.168.100.5,192.168.100.4,TCP,34296,2107,74,nmap_tcp_connect
1745265917.865354,192.168.100.4,192.168.100.5,TCP,544,35512,54,nmap_tcp_connect
1745265917.865514,192.168.100.4,192.168.100.5,TCP,1272,59200,54,nmap_tcp_connect
1745265917.865650,192.168.100.4,192.168.100.5,TCP,6543,46082,54,nmap_tcp_connect
1745265917.865767,192.168.100.4,192.168.100.5,TCP,3905,57286,54,nmap_tcp_connect
1745265917.865923,192.168.100.4,192.168.100.5,TCP,2366,50118,54,nmap_tcp_connect
1745265917.866051,192.168.100.4,192.168.100.5,TCP,7937,58648,54,nmap_tcp_connect
1745265917.866195,192.168.100.4,192.168.100.5,TCP,8193,35310,54,nmap_tcp_connect
1745265917.866328,192.168.100.4,192.168.100.5,TCP,2107,34296,54,nmap_tcp_connect
1745265917.866460,192.168.100.5,192.168.100.4,TCP,45380,1580,74,nmap_tcp_connect
1745265917.866460,192.168.100.5,192.168.100.4,TCP,42612,2103,74,nmap_tcp_connect
1745265917.866460,192.168.100.5,192.168.100.4,TCP,35950,212,74,nmap_tcp_connect
1745265917.866461,192.168.100.5,192.168.100.4,TCP,34938,5051,74,nmap_tcp_connect
1745265917.866461,192.168.100.5,192.168.100.4,TCP,56648,27352,74,nmap_tcp_connect
1745265917.866461,192.168.100.5,192.168.100.4,TCP,57946,9002,74,nmap_tcp_connect
1745265917.866461,192.168.100.5,192.168.100.4,TCP,50290,4045,74,nmap_tcp_connect
1745265917.866461,192.168.100.5,192.168.100.4,TCP,38676,17,74,nmap_tcp_connect
1745265917.866486,192.168.100.4,192.168.100.5,TCP,1580,45380,54,nmap_tcp_connect
1745265917.866616,192.168.100.4,192.168.100.5,TCP,2103,42612,54,nmap_tcp_connect
1745265917.866730,192.168.100.4,192.168.100.5,TCP,212,35950,54,nmap_tcp_connect
1745265917.866864,192.168.100.4,192.168.100.5,TCP,5051,34938,54,nmap_tcp_connect
1745265917.867009,192.168.100.4,192.168.100.5,TCP,27352,56648,54,nmap_tcp_connect
1745265917.867157,192.168.100.4,192.168.100.5,TCP,9002,57946,54,nmap_tcp_connect
1745265917.867300,192.168.100.4,192.168.100.5,TCP,4045,50290,54,nmap_tcp_connect
1745265917.867442,192.168.100.4,192.168.100.5,TCP,17,38676,54,nmap_tcp_connect
1745265917.867796,192.168.100.5,192.168.100.4,TCP,58702,15742,74,nmap_tcp_connect
1745265917.867797,192.168.100.5,192.168.100.4,TCP,56342,222,74,nmap_tcp_connect
1745265917.867797,192.168.100.5,192.168.100.4,TCP,46014,10082,74,nmap_tcp_connect
1745265917.867797,192.168.100.5,192.168.100.4,TCP,58770,10626,74,nmap_tcp_connect
1745265917.867797,192.168.100.5,192.168.100.4,TCP,40230,20000,74,nmap_tcp_connect
1745265917.867825,192.168.100.4,192.168.100.5,TCP,15742,58702,54,nmap_tcp_connect
1745265917.867977,192.168.100.4,192.168.100.5,TCP,222,56342,54,nmap_tcp_connect
1745265917.868113,192.168.100.4,192.168.100.5,TCP,10082,46014,54,nmap_tcp_connect
1745265917.868248,192.168.100.4,192.168.100.5,TCP,10626,58770,54,nmap_tcp_connect
1745265917.868376,192.168.100.4,192.168.100.5,TCP,20000,40230,54,nmap_tcp_connect
1745265917.869516,192.168.100.5,192.168.100.4,TCP,52960,912,74,nmap_tcp_connect
1745265917.869516,192.168.100.5,192.168.100.4,TCP,56348,5414,74,nmap_tcp_connect
1745265917.869517,192.168.100.5,192.168.100.4,TCP,46626,787,74,nmap_tcp_connect
1745265917.869517,192.168.100.5,192.168.100.4,TCP,43840,5904,74,nmap_tcp_connect
1745265917.869517,192.168.100.5,192.168.100.4,TCP,59830,711,74,nmap_tcp_connect
1745265917.869546,192.168.100.4,192.168.100.5,TCP,912,52960,54,nmap_tcp_connect
1745265917.869680,192.168.100.4,192.168.100.5,TCP,5414,56348,54,nmap_tcp_connect
1745265917.869817,192.168.100.4,192.168.100.5,TCP,787,46626,54,nmap_tcp_connect
1745265917.869973,192.168.100.4,192.168.100.5,TCP,5904,43840,54,nmap_tcp_connect
1745265917.870134,192.168.100.4,192.168.100.5,TCP,711,59830,54,nmap_tcp_connect
1745265917.870947,192.168.100.5,192.168.100.4,TCP,47010,25734,74,nmap_tcp_connect
1745265917.870947,192.168.100.5,192.168.100.4,TCP,59182,6007,74,nmap_tcp_connect
1745265917.870948,192.168.100.5,192.168.100.4,TCP,50634,548,74,nmap_tcp_connect
1745265917.870948,192.168.100.5,192.168.100.4,TCP,60010,56737,74,nmap_tcp_connect
1745265917.870948,192.168.100.5,192.168.100.4,TCP,54442,35500,74,nmap_tcp_connect
1745265917.870948,192.168.100.5,192.168.100.4,TCP,48504,9103,74,nmap_tcp_connect
1745265917.870948,192.168.100.5,192.168.100.4,TCP,60896,2002,74,nmap_tcp_connect
1745265917.870980,192.168.100.4,192.168.100.5,TCP,25734,47010,54,nmap_tcp_connect
1745265917.871094,192.168.100.4,192.168.100.5,TCP,6007,59182,54,nmap_tcp_connect
1745265917.871225,192.168.100.4,192.168.100.5,TCP,548,50634,54,nmap_tcp_connect
1745265917.871355,192.168.100.4,192.168.100.5,TCP,56737,60010,54,nmap_tcp_connect
1745265917.871560,192.168.100.4,192.168.100.5,TCP,35500,54442,54,nmap_tcp_connect
1745265917.871720,192.168.100.4,192.168.100.5,TCP,9103,48504,54,nmap_tcp_connect
1745265917.871875,192.168.100.4,192.168.100.5,TCP,2002,60896,54,nmap_tcp_connect
1745265917.872752,192.168.100.5,192.168.100.4,TCP,47274,10621,74,nmap_tcp_connect
1745265917.872752,192.168.100.5,192.168.100.4,TCP,57732,5087,74,nmap_tcp_connect
1745265917.872752,192.168.100.5,192.168.100.4,TCP,51418,9575,74,nmap_tcp_connect
1745265917.872753,192.168.100.5,192.168.100.4,TCP,45472,2008,74,nmap_tcp_connect
1745265917.872753,192.168.100.5,192.168.100.4,TCP,44926,5915,74,nmap_tcp_connect
1745265917.872753,192.168.100.5,192.168.100.4,TCP,45210,14238,74,nmap_tcp_connect
1745265917.872753,192.168.100.5,192.168.100.4,TCP,58740,9500,74,nmap_tcp_connect
1745265917.872753,192.168.100.5,192.168.100.4,TCP,38286,7625,74,nmap_tcp_connect
1745265917.872787,192.168.100.4,192.168.100.5,TCP,10621,47274,54,nmap_tcp_connect
1745265917.872936,192.168.100.4,192.168.100.5,TCP,5087,57732,54,nmap_tcp_connect
1745265917.873076,192.168.100.4,192.168.100.5,TCP,9575,51418,54,nmap_tcp_connect
1745265917.873244,192.168.100.4,192.168.100.5,TCP,2008,45472,54,nmap_tcp_connect
1745265917.873417,192.168.100.4,192.168.100.5,TCP,5915,44926,54,nmap_tcp_connect
1745265917.873575,192.168.100.4,192.168.100.5,TCP,14238,45210,54,nmap_tcp_connect
1745265917.873718,192.168.100.4,192.168.100.5,TCP,9500,58740,54,nmap_tcp_connect
1745265917.873842,192.168.100.4,192.168.100.5,TCP,7625,38286,54,nmap_tcp_connect
1745265917.874088,192.168.100.5,192.168.100.4,TCP,46260,6565,74,nmap_tcp_connect
1745265917.874089,192.168.100.5,192.168.100.4,TCP,33780,19780,74,nmap_tcp_connect
1745265917.874089,192.168.100.5,192.168.100.4,TCP,49570,2021,74,nmap_tcp_connect
