timestamp,src_ip,dst_ip,proto,src_port,dst_port,packet_len,label
1745266845.008717,192.168.100.4,192.168.100.5,TCP,19842,41030,54,os_detection
1745266845.009549,192.168.100.5,192.168.100.4,TCP,41030,7025,60,os_detection
1745266845.009550,192.168.100.5,192.168.100.4,TCP,41030,163,60,os_detection
1745266845.009550,192.168.100.5,192.168.100.4,TCP,41030,32780,60,os_detection
1745266845.009550,192.168.100.5,192.168.100.4,TCP,41030,9594,60,os_detection
1745266845.009550,192.168.100.5,192.168.100.4,TCP,41030,6000,60,os_detection
1745266845.009550,192.168.100.5,192.168.100.4,TCP,41030,1914,60,os_detection
1745266845.009551,192.168.100.5,192.168.100.4,TCP,41030,1,60,os_detection
1745266845.009551,192.168.100.5,192.168.100.4,TCP,41030,3221,60,os_detection
1745266845.009583,192.168.100.4,192.168.100.5,TCP,7025,41030,54,os_detection
1745266845.009733,192.168.100.4,192.168.100.5,TCP,163,41030,54,os_detection
1745266845.009880,192.168.100.4,192.168.100.5,TCP,32780,41030,54,os_detection
1745266845.010030,192.168.100.4,192.168.100.5,TCP,9594,41030,54,os_detection
1745266845.010201,192.168.100.4,192.168.100.5,TCP,6000,41030,54,os_detection
1745266845.010335,192.168.100.4,192.168.100.5,TCP,1914,41030,54,os_detection
1745266845.010464,192.168.100.4,192.168.100.5,TCP,1,41030,54,os_detection
1745266845.010596,192.168.100.4,192.168.100.5,TCP,3221,41030,54,os_detection
1745266845.010710,192.168.100.5,192.168.100.4,TCP,41030,8007,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,3370,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,2383,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,1069,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,3006,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,1034,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,32784,60,os_detection
1745266845.010711,192.168.100.5,192.168.100.4,TCP,41030,3001,60,os_detection
1745266845.010744,192.168.100.4,192.168.100.5,TCP,8007,41030,54,os_detection
1745266845.010895,192.168.100.4,192.168.100.5,TCP,3370,41030,54,os_detection
1745266845.011046,192.168.100.4,192.168.100.5,TCP,2383,41030,54,os_detection
1745266845.011236,192.168.100.4,192.168.100.5,TCP,1069,41030,54,os_detection
1745266845.011397,192.168.100.4,192.168.100.5,TCP,3006,41030,54,os_detection
1745266845.011601,192.168.100.4,192.168.100.5,TCP,1034,41030,54,os_detection
1745266845.011789,192.168.100.4,192.168.100.5,TCP,32784,41030,54,os_detection
1745266845.011972,192.168.100.4,192.168.100.5,TCP,3001,41030,54,os_detection
1745266845.012284,192.168.100.5,192.168.100.4,TCP,41030,3260,60,os_detection
1745266845.012284,192.168.100.5,192.168.100.4,TCP,41030,2967,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,1043,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,3737,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,1198,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,1169,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,8292,60,os_detection
1745266845.012285,192.168.100.5,192.168.100.4,TCP,41030,900,60,os_detection
1745266845.012319,192.168.100.4,192.168.100.5,TCP,3260,41030,54,os_detection
1745266845.012457,192.168.100.4,192.168.100.5,TCP,2967,41030,54,os_detection
1745266845.012591,192.168.100.4,192.168.100.5,TCP,1043,41030,54,os_detection
1745266845.012750,192.168.100.4,192.168.100.5,TCP,3737,41030,54,os_detection
1745266845.012920,192.168.100.4,192.168.100.5,TCP,1198,41030,54,os_detection
1745266845.013081,192.168.100.4,192.168.100.5,TCP,1169,41030,54,os_detection
1745266845.013220,192.168.100.4,192.168.100.5,TCP,8292,41030,54,os_detection
1745266845.013373,192.168.100.4,192.168.100.5,TCP,900,41030,54,os_detection
1745266845.013522,192.168.100.5,192.168.100.4,TCP,41030,2875,60,os_detection
1745266845.013522,192.168.100.5,192.168.100.4,TCP,41030,2170,60,os_detection
1745266845.013522,192.168.100.5,192.168.100.4,TCP,41030,5678,60,os_detection
1745266845.013523,192.168.100.5,192.168.100.4,TCP,41030,2000,60,os_detection
1745266845.013523,192.168.100.5,192.168.100.4,TCP,41030,5988,60,os_detection
1745266845.013523,192.168.100.5,192.168.100.4,TCP,41030,9575,60,os_detection
1745266845.013523,192.168.100.5,192.168.100.4,TCP,41030,1328,60,os_detection
1745266845.013523,192.168.100.5,192.168.100.4,TCP,41030,2638,60,os_detection
1745266845.013548,192.168.100.4,192.168.100.5,TCP,2875,41030,54,os_detection
1745266845.013680,192.168.100.4,192.168.100.5,TCP,2170,41030,54,os_detection
1745266845.013813,192.168.100.4,192.168.100.5,TCP,5678,41030,54,os_detection
1745266845.013959,192.168.100.4,192.168.100.5,TCP,2000,41030,54,os_detection
1745266845.014146,192.168.100.4,192.168.100.5,TCP,5988,41030,54,os_detection
1745266845.014363,192.168.100.4,192.168.100.5,TCP,9575,41030,54,os_detection
1745266845.014501,192.168.100.4,192.168.100.5,TCP,1328,41030,54,os_detection
1745266845.014643,192.168.100.4,192.168.100.5,TCP,2638,41030,54,os_detection
1745266845.014958,192.168.100.5,192.168.100.4,TCP,41030,3878,60,os_detection
1745266845.014958,192.168.100.5,192.168.100.4,TCP,41030,1259,60,os_detection
1745266845.014958,192.168.100.5,192.168.100.4,TCP,41030,5222,60,os_detection
1745266845.014979,192.168.100.4,192.168.100.5,TCP,3878,41030,54,os_detection
1745266845.015093,192.168.100.4,192.168.100.5,TCP,1259,41030,54,os_detection
1745266845.015223,192.168.100.4,192.168.100.5,TCP,5222,41030,54,os_detection
1745266845.016808,192.168.100.5,192.168.100.4,TCP,41030,3914,60,os_detection
1745266845.016809,192.168.100.5,192.168.100.4,TCP,41030,16000,60,os_detection
1745266845.016809,192.168.100.5,192.168.100.4,TCP,41030,6699,60,os_detection
1745266845.016809,192.168.100.5,192.168.100.4,TCP,41030,2608,60,os_detection
1745266845.016809,192.168.100.5,192.168.100.4,TCP,41030,427,60,os_detection
1745266845.016809,192.168.100.5,192.168.100.4,TCP,41030,49163,60,os_detection
1745266845.016835,192.168.100.4,192.168.100.5,TCP,3914,41030,54,os_detection
1745266845.016953,192.168.100.4,192.168.100.5,TCP,16000,41030,54,os_detection
1745266845.017086,192.168.100.4,192.168.100.5,TCP,6699,41030,54,os_detection
1745266845.017230,192.168.100.4,192.168.100.5,TCP,2608,41030,54,os_detection
1745266845.017338,192.168.100.4,192.168.100.5,TCP,427,41030,54,os_detection
1745266845.017463,192.168.100.4,192.168.100.5,TCP,49163,41030,54,os_detection
1745266845.018514,192.168.100.5,192.168.100.4,TCP,41030,55056,60,os_detection
1745266845.018514,192.168.100.5,192.168.100.4,TCP,41030,306,60,os_detection
1745266845.018515,192.168.100.5,192.168.100.4,TCP,41030,10010,60,os_detection
1745266845.018515,192.168.100.5,192.168.100.4,TCP,41030,40193,60,os_detection
1745266845.018515,192.168.100.5,192.168.100.4,TCP,41030,512,60,os_detection
1745266845.018515,192.168.100.5,192.168.100.4,TCP,41030,3703,60,os_detection
1745266845.018546,192.168.100.4,192.168.100.5,TCP,55056,41030,54,os_detection
1745266845.018685,192.168.100.4,192.168.100.5,TCP,306,41030,54,os_detection
1745266845.018868,192.168.100.4,192.168.100.5,TCP,10010,41030,54,os_detection
1745266845.019018,192.168.100.4,192.168.100.5,TCP,40193,41030,54,os_detection
1745266845.019194,192.168.100.4,192.168.100.5,TCP,512,41030,54,os_detection
1745266845.019368,192.168.100.4,192.168.100.5,TCP,3703,41030,54,os_detection
1745266845.020218,192.168.100.5,192.168.100.4,TCP,41030,49175,60,os_detection
1745266845.020218,192.168.100.5,192.168.100.4,TCP,41030,1113,60,os_detection
1745266845.020218,192.168.100.5,192.168.100.4,TCP,41030,50800,60,os_detection
1745266845.020218,192.168.100.5,192.168.100.4,TCP,41030,9500,60,os_detection
1745266845.020219,192.168.100.5,192.168.100.4,TCP,41030,6567,60,os_detection
1745266845.020219,192.168.100.5,192.168.100.4,TCP,41030,1093,60,os_detection
1745266845.020219,192.168.100.5,192.168.100.4,TCP,41030,50003,60,os_detection
1745266845.020219,192.168.100.5,192.168.100.4,TCP,41030,1801,60,os_detection
1745266845.020252,192.168.100.4,192.168.100.5,TCP,49175,41030,54,os_detection
1745266845.020381,192.168.100.4,192.168.100.5,TCP,1113,41030,54,os_detection
1745266845.020545,192.168.100.4,192.168.100.5,TCP,50800,41030,54,os_detection
1745266845.020706,192.168.100.4,192.168.100.5,TCP,9500,41030,54,os_detection
1745266845.020900,192.168.100.4,192.168.100.5,TCP,6567,41030,54,os_detection
1745266845.021067,192.168.100.4,192.168.100.5,TCP,1093,41030,54,os_detection
1745266845.021210,192.168.100.4,192.168.100.5,TCP,50003,41030,54,os_detection
1745266845.021376,192.168.100.4,192.168.100.5,TCP,1801,41030,54,os_detection
1745266845.021518,192.168.100.5,192.168.100.4,TCP,41030,636,60,os_detection
1745266845.021518,192.168.100.5,192.168.100.4,TCP,41030,4004,60,os_detection
1745266845.021518,192.168.100.5,192.168.100.4,TCP,41030,5718,60,os_detection
1745266845.021518,192.168.100.5,192.168.100.4,TCP,41030,1073,60,os_detection
1745266845.021518,192.168.100.5,192.168.100.4,TCP,41030,49156,60,os_detection
1745266845.021519,192.168.100.5,192.168.100.4,TCP,41030,1301,60,os_detection
1745266845.021519,192.168.100.5,192.168.100.4,TCP,41030,8084,60,os_detection
1745266845.021519,192.168.100.5,192.168.100.4,TCP,41030,55055,60,os_detection
1745266845.021550,192.168.100.4,192.168.100.5,TCP,636,41030,54,os_detection
1745266845.021690,192.168.100.4,192.168.100.5,TCP,4004,41030,54,os_detection
1745266845.021883,192.168.100.4,192.168.100.5,TCP,5718,41030,54,os_detection
1745266845.022029,192.168.100.4,192.168.100.5,TCP,1073,41030,54,os_detection
1745266845.022164,192.168.100.4,192.168.100.5,TCP,49156,41030,54,os_detection
1745266845.022281,192.168.100.4,192.168.100.5,TCP,1301,41030,54,os_detection
1745266845.022397,192.168.100.4,192.168.100.5,TCP,8084,41030,54,os_detection
1745266845.022512,192.168.100.4,192.168.100.5,TCP,55055,41030,54,os_detection
1745266845.022691,192.168.100.5,192.168.100.4,TCP,41030,843,60,os_detection
1745266845.022691,192.168.100.5,192.168.100.4,TCP,41030,3880,60,os_detection
1745266845.022691,192.168.100.5,192.168.100.4,TCP,41030,2725,60,os_detection
1745266845.022691,192.168.100.5,192.168.100.4,TCP,41030,13783,60,os_detection
1745266845.022691,192.168.100.5,192.168.100.4,TCP,41030,464,60,os_detection
1745266845.022692,192.168.100.5,192.168.100.4,TCP,41030,1022,60,os_detection
1745266845.022692,192.168.100.5,192.168.100.4,TCP,41030,1494,60,os_detection
1745266845.022692,192.168.100.5,192.168.100.4,TCP,41030,1151,60,os_detection
1745266845.022742,192.168.100.4,192.168.100.5,TCP,843,41030,54,os_detection
1745266845.022855,192.168.100.4,192.168.100.5,TCP,3880,41030,54,os_detection
1745266845.022972,192.168.100.4,192.168.100.5,TCP,2725,41030,54,os_detection
1745266845.023085,192.168.100.4,192.168.100.5,TCP,13783,41030,54,os_detection
1745266845.023232,192.168.100.4,192.168.100.5,TCP,464,41030,54,os_detection
1745266845.023368,192.168.100.4,192.168.100.5,TCP,1022,41030,54,os_detection
1745266845.023481,192.168.100.4,192.168.100.5,TCP,1494,41030,54,os_detection
1745266845.023622,192.168.100.4,192.168.100.5,TCP,1151,41030,54,os_detection
1745266845.023822,192.168.100.5,192.168.100.4,TCP,41030,4998,60,os_detection
1745266845.023822,192.168.100.5,192.168.100.4,TCP,41030,1039,60,os_detection
1745266845.023823,192.168.100.5,192.168.100.4,TCP,41030,5963,60,os_detection
1745266845.023823,192.168.100.5,192.168.100.4,TCP,41030,52673,60,os_detection
1745266845.023823,192.168.100.5,192.168.100.4,TCP,41030,79,60,os_detection
1745266845.023823,192.168.100.5,192.168.100.4,TCP,41030,6789,60,os_detection
1745266845.023823,192.168.100.5,192.168.100.4,TCP,41030,1163,60,os_detection
1745266845.023849,192.168.100.4,192.168.100.5,TCP,4998,41030,54,os_detection
1745266845.023961,192.168.100.4,192.168.100.5,TCP,1039,41030,54,os_detection
1745266845.024075,192.168.100.4,192.168.100.5,TCP,5963,41030,54,os_detection
1745266845.024188,192.168.100.4,192.168.100.5,TCP,52673,41030,54,os_detection
1745266845.024300,192.168.100.4,192.168.100.5,TCP,79,41030,54,os_detection
1745266845.024413,192.168.100.4,192.168.100.5,TCP,6789,41030,54,os_detection
1745266845.024527,192.168.100.4,192.168.100.5,TCP,1163,41030,54,os_detection
1745266845.027216,192.168.100.5,192.168.100.4,TCP,41030,7676,60,os_detection
1745266845.027216,192.168.100.5,192.168.100.4,TCP,41030,106,60,os_detection
1745266845.027216,192.168.100.5,192.168.100.4,TCP,41030,1058,60,os_detection
1745266845.027217,192.168.100.5,192.168.100.4,TCP,41030,3333,60,os_detection
1745266845.027217,192.168.100.5,192.168.100.4,TCP,41030,6565,60,os_detection
1745266845.027217,192.168.100.5,192.168.100.4,TCP,41030,5226,60,os_detection
1745266845.027218,192.168.100.5,192.168.100.4,TCP,41030,16992,60,os_detection
1745266845.027247,192.168.100.4,192.168.100.5,TCP,7676,41030,54,os_detection
1745266845.027363,192.168.100.4,192.168.100.5,TCP,106,41030,54,os_detection
1745266845.027484,192.168.100.4,192.168.100.5,TCP,1058,41030,54,os_detection
1745266845.027631,192.168.100.4,192.168.100.5,TCP,3333,41030,54,os_detection
1745266845.027847,192.168.100.4,192.168.100.5,TCP,6565,41030,54,os_detection
1745266845.027988,192.168.100.4,192.168.100.5,TCP,5226,41030,54,os_detection
1745266845.028162,192.168.100.4,192.168.100.5,TCP,16992,41030,54,os_detection
1745266845.029312,192.168.100.5,192.168.100.4,TCP,41030,1192,60,os_detection
1745266845.029334,192.168.100.4,192.168.100.5,TCP,1192,41030,54,os_detection
1745266845.030673,192.168.100.5,192.168.100.4,TCP,41030,1050,60,os_detection
1745266845.030674,192.168.100.5,192.168.100.4,TCP,41030,3476,60,os_detection
1745266845.030674,192.168.100.5,192.168.100.4,TCP,41030,211,60,os_detection
1745266845.030674,192.168.100.5,192.168.100.4,TCP,41030,749,60,os_detection
1745266845.030674,192.168.100.5,192.168.100.4,TCP,41030,5850,60,os_detection
1745266845.030675,192.168.100.5,192.168.100.4,TCP,41030,787,60,os_detection
1745266845.030675,192.168.100.5,192.168.100.4,TCP,41030,2366,60,os_detection
1745266845.030707,192.168.100.4,192.168.100.5,TCP,1050,41030,54,os_detection
1745266845.030993,192.168.100.4,192.168.100.5,TCP,3476,41030,54,os_detection
1745266845.031300,192.168.100.4,192.168.100.5,TCP,211,41030,54,os_detection
1745266845.031441,192.168.100.4,192.168.100.5,TCP,749,41030,54,os_detection
1745266845.031581,192.168.100.4,192.168.100.5,TCP,5850,41030,54,os_detection
1745266845.031718,192.168.100.4,192.168.100.5,TCP,787,41030,54,os_detection
1745266845.031849,192.168.100.4,192.168.100.5,TCP,2366,41030,54,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,9050,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,5802,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,880,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,3031,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,40911,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,687,60,os_detection
1745266845.032652,192.168.100.5,192.168.100.4,TCP,41030,2041,60,os_detection
1745266845.032653,192.168.100.5,192.168.100.4,TCP,41030,5800,60,os_detection
1745266845.032679,192.168.100.4,192.168.100.5,TCP,9050,41030,54,os_detection
1745266845.032834,192.168.100.4,192.168.100.5,TCP,5802,41030,54,os_detection
1745266845.032988,192.168.100.4,192.168.100.5,TCP,880,41030,54,os_detection
1745266845.033213,192.168.100.4,192.168.100.5,TCP,3031,41030,54,os_detection
1745266845.033347,192.168.100.4,192.168.100.5,TCP,40911,41030,54,os_detection
1745266845.033484,192.168.100.4,192.168.100.5,TCP,687,41030,54,os_detection
1745266845.033625,192.168.100.4,192.168.100.5,TCP,2041,41030,54,os_detection
1745266845.033761,192.168.100.4,192.168.100.5,TCP,5800,41030,54,os_detection
1745266845.033886,192.168.100.5,192.168.100.4,TCP,41030,280,60,os_detection
1745266845.033886,192.168.100.5,192.168.100.4,TCP,41030,33354,60,os_detection
1745266845.033887,192.168.100.5,192.168.100.4,TCP,41030,22939,60,os_detection
1745266845.033887,192.168.100.5,192.168.100.4,TCP,41030,5001,60,os_detection
1745266845.033887,192.168.100.5,192.168.100.4,TCP,41030,497,60,os_detection
1745266845.033887,192.168.100.5,192.168.100.4,TCP,41030,49152,60,os_detection
1745266845.033888,192.168.100.5,192.168.100.4,TCP,41030,32775,60,os_detection
1745266845.033888,192.168.100.5,192.168.100.4,TCP,41030,5080,60,os_detection
1745266845.033919,192.168.100.4,192.168.100.5,TCP,280,41030,54,os_detection
1745266845.034054,192.168.100.4,192.168.100.5,TCP,33354,41030,54,os_detection
1745266845.034228,192.168.100.4,192.168.100.5,TCP,22939,41030,54,os_detection
1745266845.034399,192.168.100.4,192.168.100.5,TCP,5001,41030,54,os_detection
1745266845.034539,192.168.100.4,192.168.100.5,TCP,497,41030,54,os_detection
1745266845.034694,192.168.100.4,192.168.100.5,TCP,49152,41030,54,os_detection
1745266845.034836,192.168.100.4,192.168.100.5,TCP,32775,41030,54,os_detection
1745266845.034975,192.168.100.4,192.168.100.5,TCP,5080,41030,54,os_detection
1745266845.035291,192.168.100.5,192.168.100.4,TCP,41030,1521,60,os_detection
1745266845.035292,192.168.100.5,192.168.100.4,TCP,41030,6101,60,os_detection
1745266845.035292,192.168.100.5,192.168.100.4,TCP,41030,8649,60,os_detection
1745266845.035293,192.168.100.5,192.168.100.4,TCP,41030,5550,60,os_detection
1745266845.035293,192.168.100.5,192.168.100.4,TCP,41030,888,60,os_detection
1745266845.035293,192.168.100.5,192.168.100.4,TCP,41030,5414,60,os_detection
1745266845.035317,192.168.100.4,192.168.100.5,TCP,1521,41030,54,os_detection
1745266845.035433,192.168.100.4,192.168.100.5,TCP,6101,41030,54,os_detection
1745266845.035626,192.168.100.4,192.168.100.5,TCP,8649,41030,54,os_detection
1745266845.035749,192.168.100.4,192.168.100.5,TCP,5550,41030,54,os_detection
1745266845.035903,192.168.100.4,192.168.100.5,TCP,888,41030,54,os_detection
1745266845.036059,192.168.100.4,192.168.100.5,TCP,5414,41030,54,os_detection
1745266845.037388,192.168.100.5,192.168.100.4,TCP,41030,2604,60,os_detection
1745266845.037388,192.168.100.5,192.168.100.4,TCP,41030,5631,60,os_detection
1745266845.037388,192.168.100.5,192.168.100.4,TCP,41030,2160,60,os_detection
1745266845.037388,192.168.100.5,192.168.100.4,TCP,41030,6100,60,os_detection
1745266845.037388,192.168.100.5,192.168.100.4,TCP,41030,10617,60,os_detection
1745266845.037389,192.168.100.5,192.168.100.4,TCP,41030,465,60,os_detection
1745266845.037389,192.168.100.5,192.168.100.4,TCP,41030,24800,60,os_detection
1745266845.037389,192.168.100.5,192.168.100.4,TCP,41030,7496,60,os_detection
1745266845.037423,192.168.100.4,192.168.100.5,TCP,2604,41030,54,os_detection
1745266845.037560,192.168.100.4,192.168.100.5,TCP,5631,41030,54,os_detection
1745266845.037701,192.168.100.4,192.168.100.5,TCP,2160,41030,54,os_detection
1745266845.037839,192.168.100.4,192.168.100.5,TCP,6100,41030,54,os_detection
1745266845.038008,192.168.100.4,192.168.100.5,TCP,10617,41030,54,os_detection
1745266845.038130,192.168.100.4,192.168.100.5,TCP,465,41030,54,os_detection
1745266845.038251,192.168.100.4,192.168.100.5,TCP,24800,41030,54,os_detection
1745266845.038373,192.168.100.4,192.168.100.5,TCP,7496,41030,54,os_detection
1745266845.038492,192.168.100.5,192.168.100.4,TCP,41030,32779,60,os_detection
1745266845.038492,192.168.100.5,192.168.100.4,TCP,41030,25734,60,os_detection
1745266845.038492,192.168.100.5,192.168.100.4,TCP,41030,34573,60,os_detection
1745266845.038493,192.168.100.5,192.168.100.4,TCP,41030,1434,60,os_detection
1745266845.038493,192.168.100.5,192.168.100.4,TCP,41030,1041,60,os_detection
1745266845.038493,192.168.100.5,192.168.100.4,TCP,41030,1036,60,os_detection
1745266845.038493,192.168.100.5,192.168.100.4,TCP,41030,555,60,os_detection
1745266845.038493,192.168.100.5,192.168.100.4,TCP,41030,51493,60,os_detection
1745266845.038554,192.168.100.4,192.168.100.5,TCP,32779,41030,54,os_detection
1745266845.038687,192.168.100.4,192.168.100.5,TCP,25734,41030,54,os_detection
1745266845.038803,192.168.100.4,192.168.100.5,TCP,34573,41030,54,os_detection
1745266845.038914,192.168.100.4,192.168.100.5,TCP,1434,41030,54,os_detection
1745266845.039050,192.168.100.4,192.168.100.5,TCP,1041,41030,54,os_detection
1745266845.039200,192.168.100.4,192.168.100.5,TCP,1036,41030,54,os_detection
1745266845.039352,192.168.100.4,192.168.100.5,TCP,555,41030,54,os_detection
1745266845.039502,192.168.100.4,192.168.100.5,TCP,51493,41030,54,os_detection
1745266845.039855,192.168.100.5,192.168.100.4,TCP,41030,691,60,os_detection
1745266845.039859,192.168.100.5,192.168.100.4,TCP,41030,27353,60,os_detection
1745266845.039859,192.168.100.5,192.168.100.4,TCP,41030,1053,60,os_detection
1745266845.039859,192.168.100.5,192.168.100.4,TCP,41030,8222,60,os_detection
1745266845.039898,192.168.100.4,192.168.100.5,TCP,691,41030,54,os_detection
1745266845.040051,192.168.100.4,192.168.100.5,TCP,27353,41030,54,os_detection
1745266845.040204,192.168.100.4,192.168.100.5,TCP,1053,41030,54,os_detection
1745266845.040341,192.168.100.4,192.168.100.5,TCP,8222,41030,54,os_detection
1745266845.042549,192.168.100.5,192.168.100.4,TCP,41030,8022,60,os_detection
